index,src,mt,ref,dp_runs_scores,pe,lp,human_score,system,doc_id,sys_doc_id
67,Actraphane NovoLet darf nur von einer Person benutzt werden.,Actraphane NovoLet is for use by one person only.,84 Actraphane NovoLet is for single person use only.,"[0.036085374653339386, 0.028470462188124657, 0.03773006424307823, 0.04265496879816055, 0.03425475209951401, 0.04196714237332344, 0.028106972575187683, 0.04687904566526413, 0.03415948152542114, 0.02944231405854225, 0.053704071789979935, 0.02742713689804077, 0.04128812998533249, 0.05876707658171654, 0.03546123951673508, 0.043327152729034424, 0.032862886786460876, 0.025888973847031593, 0.03486533463001251, 0.03881508857011795, 0.03228505700826645, 0.04163908213376999, 0.03656985983252525, 0.029802922159433365, 0.02970104105770588, 0.049318429082632065, 0.04307139664888382, 0.03647526726126671, 0.03982677683234215, 0.035660795867443085, 0.037526682019233704, 0.0309568140655756, 0.029546014964580536, 0.033225882798433304, 0.0485922172665596, 0.04406512901186943, 0.03300195187330246, 0.031118642538785934, 0.030949091538786888, 0.030591502785682678, 0.050325632095336914, 0.06269412487745285, 0.03598621115088463, 0.029957516118884087, 0.044110845774412155, 0.03949511796236038, 0.05511116981506348, 0.02981550060212612, 0.03899490833282471, 0.043063901364803314, 0.03943699225783348, 0.04250039532780647, 0.03916778415441513, 0.04916715994477272, 0.03047865256667137, 0.040423549711704254, 0.029597584158182144, 0.026207106187939644, 0.03564842417836189, 0.025911523029208183, 0.028059596195816994, 0.0342310406267643, 0.02815360389649868, 0.04387122392654419, 0.03499339520931244, 0.04119778051972389, 0.030040470883250237, 0.03657473623752594, 0.023280883207917213, 0.03760594129562378, 0.035294778645038605, 0.025159182026982307, 0.03583614155650139, 0.04028090834617615, 0.02956164814531803, 0.03909112513065338, 0.03272369131445885, 0.04270823672413826, 0.026406828314065933, 0.028656087815761566, 0.03822344169020653, 0.03313232958316803, 0.04915168881416321, 0.029198264703154564, 0.03571086749434471, 0.03618013486266136, 0.03738369792699814, 0.03621651977300644, 0.03646925464272499, 0.03430933505296707, 0.032834433019161224, 0.03453806787729263, 0.03638586029410362, 0.041305698454380035, 0.047532401978969574, 0.04918481409549713, 0.040101271122694016, 0.03912682831287384, 0.037234965711832047, 0.04005803167819977]",Actraphane NovoLet is for use by one person only.,de-en,0.0,smt,1,1_smt
68,Hinweise für die Verabreichung des Impfstoffes:,Instructions for administration of the vaccine:,Instructions for administration of the vaccine:,"[0.011932955123484135, 0.011171413585543633, 0.011714414693415165, 0.013272881507873535, 0.010546144098043442, 0.011649716645479202, 0.01241585984826088, 0.015632301568984985, 0.00969687569886446, 0.010170742869377136, 0.019374316558241844, 0.011552250944077969, 0.011490143835544586, 0.014899727888405323, 0.020648842677474022, 0.010145020671188831, 0.008159760385751724, 0.011407907120883465, 0.013599390164017677, 0.009156422689557076, 0.011768344789743423, 0.017793826758861542, 0.012693812139332294, 0.012849586084485054, 0.008208097890019417, 0.014897565357387066, 0.010860464535653591, 0.012422919273376465, 0.013282927684485912, 0.009690755978226662, 0.010843567550182343, 0.009208808653056622, 0.011688337661325932, 0.010032525286078453, 0.010040929540991783, 0.012429443188011646, 0.010702761821448803, 0.012201141566038132, 0.010759674943983555, 0.011382370255887508, 0.011968008242547512, 0.017347047105431557, 0.00878186896443367, 0.01159857027232647, 0.010356005281209946, 0.011747252196073532, 0.016759807243943214, 0.011020111851394176, 0.012842693366110325, 0.011636683717370033, 0.010808533057570457, 0.010623037815093994, 0.012438659556210041, 0.01180910225957632, 0.011469569988548756, 0.011633059941232204, 0.011480468325316906, 0.015059128403663635, 0.011809268966317177, 0.01233522780239582, 0.01171021442860365, 0.011587592773139477, 0.011656124144792557, 0.011927974410355091, 0.011268826201558113, 0.011944091878831387, 0.012231742031872272, 0.010998793877661228, 0.008101703599095345, 0.012411627918481827, 0.010022986680269241, 0.01322647463530302, 0.013276979327201843, 0.013930045068264008, 0.01007175724953413, 0.011085586622357368, 0.010002453811466694, 0.011682940647006035, 0.009889954701066017, 0.010017210617661476, 0.01263880543410778, 0.011423970572650433, 0.01595979556441307, 0.010621699504554272, 0.013039733283221722, 0.010546337813138962, 0.009436815977096558, 0.009570006281137466, 0.0114377960562706, 0.010871154256165028, 0.009878554381430149, 0.010146936401724815, 0.011212076060473919, 0.015144136734306812, 0.011577843688428402, 0.01332136057317257, 0.01251710020005703, 0.010099835693836212, 0.015842193737626076, 0.010944267734885216]",Instructions for administration of the vaccine:,de-en,0.0,smt,1,1_smt
69,"Es wird empfohlen, das Injektionsvolumen auf maximal 4,0 ml zu beschränken.",It is recommended that the injection volume to a maximum of 4.0 ml.,It is recommended to limit injection volumes to a maximum of 4 ml.,"[0.22107820212841034, 0.13483263552188873, 0.1640540063381195, 0.17309807240962982, 0.1790495067834854, 0.1717587560415268, 0.1382923126220703, 0.17458458244800568, 0.17149028182029724, 0.1952960193157196, 0.11448443681001663, 0.13179221749305725, 0.16108998656272888, 0.13863645493984222, 0.15391743183135986, 0.14915935695171356, 0.15318050980567932, 0.1404554396867752, 0.19701117277145386, 0.12882781028747559, 0.13838572800159454, 0.17233823239803314, 0.15724290907382965, 0.177292600274086, 0.1541859209537506, 0.15606598556041718, 0.15828609466552734, 0.16390231251716614, 0.17753541469573975, 0.14005112648010254, 0.13313069939613342, 0.11460220068693161, 0.16191713511943817, 0.12757228314876556, 0.176954448223114, 0.1421550065279007, 0.14542897045612335, 0.1791735291481018, 0.15063445270061493, 0.16753940284252167, 0.14382041990756989, 0.18956434726715088, 0.1513059139251709, 0.18530884385108948, 0.15582303702831268, 0.18037141859531403, 0.17119763791561127, 0.17768734693527222, 0.1340336948633194, 0.1831335872411728, 0.15088452398777008, 0.17616449296474457, 0.15541726350784302, 0.1541634351015091, 0.17328523099422455, 0.17424006760120392, 0.1799304187297821, 0.1805804967880249, 0.1575549691915512, 0.14441083371639252, 0.1453859508037567, 0.14839287102222443, 0.16017797589302063, 0.14879757165908813, 0.1233672946691513, 0.15338939428329468, 0.14337243139743805, 0.165218785405159, 0.18339192867279053, 0.1720641553401947, 0.15327657759189606, 0.18929988145828247, 0.11653028428554535, 0.1536114364862442, 0.1710752546787262, 0.18588250875473022, 0.13733410835266113, 0.12813647091388702, 0.20396283268928528, 0.16357991099357605, 0.1470899134874344, 0.12607288360595703, 0.15192300081253052, 0.16827329993247986, 0.16141387820243835, 0.1428036242723465, 0.17657563090324402, 0.14618660509586334, 0.1685621738433838, 0.17794854938983917, 0.20516063272953033, 0.16686612367630005, 0.13552236557006836, 0.14086414873600006, 0.1447141319513321, 0.17508582770824432, 0.19190214574337006, 0.1761201024055481, 0.12534591555595398, 0.1388772875070572]",It is recommended that the injection volume be limited to a maximum of 4.0 ml.,de-en,0.125,smt,1,1_smt
70,Bei Patienten mit Niereninsuffizienz ist keine Dosisanpassung erforderlich.,No dose adjustment is necessary in patients with renal insufficiency.,Patients with renal impairment should not require adjustment of dosage.,"[0.023642348125576973, 0.027626780793070793, 0.03582044690847397, 0.02877471037209034, 0.021837186068296432, 0.01669718511402607, 0.01854654774069786, 0.016652386635541916, 0.03255170211195946, 0.01491799857467413, 0.02086656540632248, 0.018002042546868324, 0.01641211472451687, 0.020244652405381203, 0.022592691704630852, 0.017221039161086082, 0.025982245802879333, 0.03124321810901165, 0.019714944064617157, 0.02228730358183384, 0.01729614846408367, 0.025618785992264748, 0.027917781844735146, 0.022262556478381157, 0.016248304396867752, 0.01632830686867237, 0.020635193213820457, 0.018802059814333916, 0.031176449730992317, 0.012462164275348186, 0.021179936826229095, 0.02432994544506073, 0.021177906543016434, 0.026175150647759438, 0.02369547262787819, 0.016326062381267548, 0.01880897581577301, 0.027933726087212563, 0.029066188260912895, 0.0190274678170681, 0.019263673573732376, 0.022237591445446014, 0.015229091979563236, 0.019782043993473053, 0.019192775711417198, 0.02058679610490799, 0.015445436351001263, 0.019638950005173683, 0.03237270191311836, 0.03108798898756504, 0.026865996420383453, 0.02109537459909916, 0.019713090732693672, 0.025792432948946953, 0.020480642095208168, 0.01996581070125103, 0.02142786979675293, 0.01458562072366476, 0.0318605899810791, 0.03898560255765915, 0.03378237411379814, 0.018106289207935333, 0.028327038511633873, 0.025896405801177025, 0.019027698785066605, 0.014811381697654724, 0.02056802250444889, 0.01803894154727459, 0.025589052587747574, 0.01848687417805195, 0.020510606467723846, 0.019893527030944824, 0.018847135826945305, 0.02502075769007206, 0.030344512313604355, 0.0179588682949543, 0.018882136791944504, 0.014766421169042587, 0.019508589059114456, 0.02558809146285057, 0.01890444941818714, 0.022596562281250954, 0.021930845454335213, 0.02366035059094429, 0.022131284698843956, 0.019136587157845497, 0.04303579777479172, 0.01864822395145893, 0.020921779796481133, 0.030788645148277283, 0.041258979588747025, 0.021972574293613434, 0.026589564979076385, 0.025581099092960358, 0.01776038110256195, 0.01633392833173275, 0.02384156361222267, 0.0353846400976181, 0.02752644009888172, 0.017808884382247925]",No dose adjustment is necessary in patients with renal insufficiency.,de-en,0.0,smt,1,1_smt
71,In der Originalverpackung aufbewahren.,Store in the original package.,6 Store in the original package.,"[0.01867246814072132, 0.016155632212758064, 0.01544403750449419, 0.018396679311990738, 0.014500478282570839, 0.01171127986162901, 0.01475541666150093, 0.01049746386706829, 0.025990067049860954, 0.012457435019314289, 0.014715499244630337, 0.012505835853517056, 0.012253949418663979, 0.012040129862725735, 0.011533046141266823, 0.016952674835920334, 0.02653198316693306, 0.013474294915795326, 0.014457265846431255, 0.0166740994900465, 0.01812739484012127, 0.011576271615922451, 0.013741448521614075, 0.01651582680642605, 0.011818170547485352, 0.013347315602004528, 0.012808714993298054, 0.010543960146605968, 0.021765265613794327, 0.019840698689222336, 0.014682557433843613, 0.014385445974767208, 0.015293488278985023, 0.022026533260941505, 0.01398983970284462, 0.012607035227119923, 0.019243597984313965, 0.018283799290657043, 0.01936391182243824, 0.014622217044234276, 0.013098531402647495, 0.018820185214281082, 0.014713502489030361, 0.013749147765338421, 0.01482918206602335, 0.012227543629705906, 0.018754256889224052, 0.015656834468245506, 0.024871518835425377, 0.021470902487635612, 0.018132852390408516, 0.017120612785220146, 0.012127256952226162, 0.0161249041557312, 0.016539746895432472, 0.014908010140061378, 0.013587300665676594, 0.012331651523709297, 0.019276581704616547, 0.022204764187335968, 0.02182389795780182, 0.01306383591145277, 0.013886300846934319, 0.015574892051517963, 0.014816752634942532, 0.024233078584074974, 0.02835666388273239, 0.017228012904524803, 0.017523212358355522, 0.013994978740811348, 0.012969897128641605, 0.01537971943616867, 0.014854876324534416, 0.025822091847658157, 0.021456103771924973, 0.01811688207089901, 0.013959778472781181, 0.015940643846988678, 0.01231515035033226, 0.02178838849067688, 0.016464276239275932, 0.012540443800389767, 0.015159633941948414, 0.018350113183259964, 0.01920255832374096, 0.015013648197054863, 0.02491835691034794, 0.01566328853368759, 0.020489420741796494, 0.024407245218753815, 0.02681075781583786, 0.016480205580592155, 0.016384055837988853, 0.017270110547542572, 0.0181326474994421, 0.016468090936541557, 0.01572520099580288, 0.028442872688174248, 0.019069911912083626, 0.013731260783970356]",Store in the original package.,de-en,0.0,smt,1,1_smt
72,Allerdings war die statistische Aussagekraft des Testes dieser Studie zur Entdeckung von Unterschieden zwischen den Behandlungsgruppen gering.,"However, the statistical lead to the testes of this study is to treat differences between treatment groups.","However, the power of this study to detect differences between treatment groups was low.","[0.3385079801082611, 0.38672977685928345, 0.36932429671287537, 0.41654545068740845, 0.30448585748672485, 0.3827783167362213, 0.4443483352661133, 0.4089162349700928, 0.4303448796272278, 0.4501183032989502, 0.360596626996994, 0.43627843260765076, 0.39392396807670593, 0.40595149993896484, 0.40133628249168396, 0.3612469434738159, 0.446702778339386, 0.5059227347373962, 0.42303022742271423, 0.45728570222854614, 0.39574745297431946, 0.4643922448158264, 0.44338226318359375, 0.44509899616241455, 0.3482452630996704, 0.42567116022109985, 0.33646753430366516, 0.2556553781032562, 0.4337778687477112, 0.33191755414009094, 0.31578683853149414, 0.37414655089378357, 0.35286661982536316, 0.37142112851142883, 0.3970535695552826, 0.4270934462547302, 0.39492177963256836, 0.4600732624530792, 0.34473568201065063, 0.42295318841934204, 0.4099688231945038, 0.4738633632659912, 0.3779425024986267, 0.44696325063705444, 0.3846929967403412, 0.42564305663108826, 0.3650716543197632, 0.4079427719116211, 0.4252398610115051, 0.42684686183929443, 0.4171763062477112, 0.42541536688804626, 0.4183962941169739, 0.4172429144382477, 0.4277021288871765, 0.3408706784248352, 0.44955772161483765, 0.381078839302063, 0.3712669014930725, 0.3887566030025482, 0.3276972472667694, 0.3818959891796112, 0.3121992349624634, 0.42022058367729187, 0.4098372459411621, 0.4240192770957947, 0.3436460494995117, 0.41674453020095825, 0.48938608169555664, 0.40684300661087036, 0.3891381025314331, 0.4124257564544678, 0.27491557598114014, 0.4625050127506256, 0.37181898951530457, 0.40162938833236694, 0.4131030738353729, 0.4048745036125183, 0.41687700152397156, 0.3953341543674469, 0.37801864743232727, 0.4410371780395508, 0.422696590423584, 0.4285571277141571, 0.3941912353038788, 0.39923539757728577, 0.38042065501213074, 0.4604857563972473, 0.4384910464286804, 0.36283132433891296, 0.32576385140419006, 0.3158540725708008, 0.3376871645450592, 0.3522989749908447, 0.38819557428359985, 0.4101656675338745, 0.3747469186782837, 0.3633377254009247, 0.4617031514644623, 0.3422660827636719]","However, the statistical power of this study to detect differences between treatment groups was low.",de-en,0.4705882352941176,smt,1,1_smt
73,Die Sicherheit und Wirksamkeit einer Indinavir/Ritonavir-Kombination wurden bei Patienten mit bestehenden relevanten Lebererkrankungen nicht untersucht. Die Kombination darf in dieser Patientenpopulation nicht angewendet werden.,The safety and efficacy of indinavir / Ritonavir-Kombination have not been studied in patients with significant underlying liver disorders and should not be used in this patient population.,The safety and efficacy of indinavir/ ritonavir has not been established in patients with significant underlying liver disorders and should not be used in this patient population.,"[0.06308615952730179, 0.06188245862722397, 0.06107507646083832, 0.05015583336353302, 0.04821338877081871, 0.042925070971250534, 0.06128239631652832, 0.04434969276189804, 0.05105290561914444, 0.061809241771698, 0.05132390931248665, 0.0449119433760643, 0.04567209631204605, 0.06031988188624382, 0.04668320715427399, 0.04445134848356247, 0.09729801118373871, 0.0598115548491478, 0.03572218492627144, 0.043951909989118576, 0.061286456882953644, 0.046069346368312836, 0.054518237709999084, 0.04590374603867531, 0.06275790184736252, 0.0892258733510971, 0.04435191676020622, 0.060340140014886856, 0.05320727452635765, 0.055435433983802795, 0.059254489839076996, 0.046493127942085266, 0.04438082501292229, 0.03755727410316467, 0.039219554513692856, 0.04242955148220062, 0.06286205351352692, 0.051165178418159485, 0.050684668123722076, 0.04149878770112991, 0.05150008946657181, 0.05425189808011055, 0.04837879166007042, 0.04183961823582649, 0.05261920392513275, 0.043835680931806564, 0.052088599652051926, 0.05015171319246292, 0.06415018439292908, 0.056760381907224655, 0.0511067658662796, 0.041863203048706055, 0.04337051510810852, 0.05322004482150078, 0.06430002301931381, 0.049724508076906204, 0.031317174434661865, 0.04195590317249298, 0.04015263170003891, 0.03593966364860535, 0.05682174488902092, 0.0427275225520134, 0.0668845921754837, 0.04675306752324104, 0.0501021184027195, 0.04007815942168236, 0.08040840178728104, 0.07947563380002975, 0.05214235186576843, 0.04812440276145935, 0.04740835726261139, 0.05810318514704704, 0.07779321819543839, 0.056380607187747955, 0.07124461978673935, 0.05565018951892853, 0.057950425893068314, 0.05461643263697624, 0.04747225344181061, 0.04467398300766945, 0.04356089234352112, 0.060141172260046005, 0.04701024666428566, 0.050705548375844955, 0.05489981919527054, 0.04849624261260033, 0.05169854313135147, 0.038461167365312576, 0.04682222381234169, 0.07768398523330688, 0.04935074597597122, 0.0418580025434494, 0.05700274556875229, 0.03862965479493141, 0.04731370136141777, 0.0465812012553215, 0.047411225736141205, 0.10603368282318115, 0.07093819975852966, 0.06554620712995529]",The safety and efficacy of indinavir/Ritonavir-combination have not been studied in patients with significant underlying liver disorders and should not be used in this patient population.,de-en,0.0344827586206896,smt,1,1_smt
74,"Wird Erythropoetin zusammen mit Ciclosporin angewendet, sollten die Blutspiegel von Ciclosporin kontrolliert und die Ciclosporindosis dem steigenden Hämatokrit angepasst werden.","When erythropoietin is given concomitantly with cyclosporin, blood levels of cyclosporin should be monitored and the dose of cyclosporin adjusted as the haematocrit rises.","If erythropoietin is given concomitantly with ciclosporin, blood levels of ciclosporin should be monitored and the dose of ciclosporin adjusted as the haematocrit rises.","[0.04372847452759743, 0.036704063415527344, 0.03367628902196884, 0.04340214282274246, 0.050078339874744415, 0.02710617333650589, 0.040178082883358, 0.03044915199279785, 0.051837921142578125, 0.030271016061306, 0.03709879145026207, 0.03275707736611366, 0.040149442851543427, 0.05627601221203804, 0.038567110896110535, 0.046206116676330566, 0.04053400829434395, 0.04737405106425285, 0.03832453116774559, 0.030567592009902, 0.055154867470264435, 0.03409485146403313, 0.05249883979558945, 0.03144722059369087, 0.04220086336135864, 0.04203183948993683, 0.05064425989985466, 0.04521773383021355, 0.036017537117004395, 0.03882325440645218, 0.060477808117866516, 0.038157880306243896, 0.04020773619413376, 0.030139226466417313, 0.04226807877421379, 0.035786718130111694, 0.04475531354546547, 0.0420498251914978, 0.04618057981133461, 0.033666178584098816, 0.032935306429862976, 0.03360912203788757, 0.03765081241726875, 0.03776588663458824, 0.03221957013010979, 0.041867583990097046, 0.04331285133957863, 0.028273969888687134, 0.06931654363870621, 0.03901766985654831, 0.035344548523426056, 0.03390317037701607, 0.036896001547575, 0.07761207222938538, 0.03065219335258007, 0.05015544965863228, 0.029193991795182228, 0.044914860278367996, 0.04869171977043152, 0.035677436739206314, 0.05487664416432381, 0.046170447021722794, 0.030786732211709023, 0.04996703565120697, 0.0370698980987072, 0.03621286526322365, 0.0381244421005249, 0.04483421891927719, 0.04712414741516113, 0.038251664489507675, 0.04356246814131737, 0.04045967012643814, 0.05698702111840248, 0.033170584589242935, 0.033214159309864044, 0.04385960474610329, 0.06359575688838959, 0.038859378546476364, 0.04514654353260994, 0.03552959859371185, 0.04493461176753044, 0.05077936872839928, 0.0424756221473217, 0.03546644747257233, 0.05947382003068924, 0.03631208837032318, 0.04164019599556923, 0.04283544048666954, 0.04018780216574669, 0.04143756628036499, 0.049493901431560516, 0.0415814109146595, 0.039955273270606995, 0.043761931359767914, 0.04223779961466789, 0.046190809458494186, 0.038663338869810104, 0.07324162125587463, 0.03408164903521538, 0.059578102082014084]","When erythropoietin is given concomitantly with cyclosporin, blood levels of cyclosporin should be monitored and the dose of cyclosporin adjusted as the haematocrit rises.",de-en,0.0,smt,1,1_smt
75,"Alle 24 Stunden, mindestens 1 Tag, bis die Heilung erfolgt ist.","Every 24 hours, at least 1 day, until healing is achieved.","Every 24 hours, at least 1 day, until healing is achieved.","[0.030095165595412254, 0.02901807799935341, 0.029419751837849617, 0.031656261533498764, 0.03992358222603798, 0.021340226754546165, 0.02475179359316826, 0.03229587897658348, 0.02679675817489624, 0.02076278068125248, 0.030339371412992477, 0.03942127898335457, 0.02032332308590412, 0.03001408465206623, 0.027056757360696793, 0.039066072553396225, 0.026121268048882484, 0.018582995980978012, 0.028421519324183464, 0.05046835541725159, 0.028526954352855682, 0.02573779597878456, 0.04169188067317009, 0.02816009894013405, 0.05501715466380119, 0.04353133961558342, 0.02351170778274536, 0.027932634577155113, 0.031977612525224686, 0.025012657046318054, 0.025866879150271416, 0.02397422306239605, 0.03615853190422058, 0.024216897785663605, 0.04100538417696953, 0.03173787519335747, 0.02436281181871891, 0.033874645829200745, 0.033992283046245575, 0.022365786135196686, 0.021928273141384125, 0.02778790332376957, 0.021968310698866844, 0.038165733218193054, 0.028582634404301643, 0.028433602303266525, 0.035359300673007965, 0.029887260869145393, 0.029619920998811722, 0.041173093020915985, 0.02954818308353424, 0.027239784598350525, 0.03614182025194168, 0.030016569420695305, 0.03152339532971382, 0.032277822494506836, 0.0240680743008852, 0.023310579359531403, 0.024874674156308174, 0.025420472025871277, 0.04262271523475647, 0.026812803000211716, 0.01968935877084732, 0.03529474511742592, 0.027803754433989525, 0.04405243694782257, 0.022140920162200928, 0.02249276638031006, 0.031601034104824066, 0.02344832383096218, 0.03259611129760742, 0.03731177747249603, 0.036600347608327866, 0.032891567796468735, 0.02628268301486969, 0.030854925513267517, 0.03053753823041916, 0.027262752875685692, 0.03350669518113136, 0.020832521840929985, 0.028083479031920433, 0.03471681848168373, 0.02298690937459469, 0.02831454575061798, 0.026662005111575127, 0.028923550620675087, 0.02638939581811428, 0.028681142255663872, 0.02840043231844902, 0.021144147962331772, 0.027429867535829544, 0.01872413232922554, 0.03251725435256958, 0.02444065548479557, 0.028917420655488968, 0.027212223038077354, 0.024654073640704155, 0.02692822925746441, 0.04582745581865311, 0.03149992600083351]","Every 24 hours, at least 1 day, until healing is achieved.",de-en,0.0,smt,1,1_smt
76,Bonviva 3 mg Injektionslösung in einer Fertigspritze ist eine Lösung zur intravenösen Injektion durch medizinisches Fachpersonal.,Bonviva 3 mg solution for injection in pre-filled syringes is a solution for intravenous injection by a healthcare provider.,Bonviva 3 mg solution for injection in pre-filled syringes is a solution for intravenous injection by a health care professional.,"[0.03460393473505974, 0.03197333961725235, 0.02217363752424717, 0.025333886966109276, 0.029434463009238243, 0.013052246533334255, 0.03172852098941803, 0.027815086767077446, 0.029372623190283775, 0.02662193588912487, 0.024315722286701202, 0.035549577325582504, 0.028500957414507866, 0.021204868331551552, 0.02602030709385872, 0.06006183102726936, 0.02500339038670063, 0.025537652894854546, 0.021657677367329597, 0.0216221921145916, 0.029882367700338364, 0.023811280727386475, 0.024953121319413185, 0.03096873126924038, 0.044791340827941895, 0.02807927131652832, 0.03310266509652138, 0.023950127884745598, 0.04040224850177765, 0.024277938529849052, 0.03002486377954483, 0.03200273588299751, 0.03285275399684906, 0.046536967158317566, 0.040847789496183395, 0.02639264240860939, 0.016615087166428566, 0.04064095765352249, 0.024420108646154404, 0.027937890961766243, 0.03097330592572689, 0.022432075813412666, 0.027229567989706993, 0.030218293890357018, 0.026153361424803734, 0.020739508792757988, 0.04041580110788345, 0.035731326788663864, 0.02501911111176014, 0.043669767677783966, 0.03929460421204567, 0.027066588401794434, 0.02708231471478939, 0.02920827455818653, 0.02674025297164917, 0.02514093741774559, 0.01992131397128105, 0.028596431016921997, 0.025986451655626297, 0.03571387380361557, 0.04153654724359512, 0.028976671397686005, 0.016726067289710045, 0.051775190979242325, 0.028911830857396126, 0.020432885736227036, 0.03912549838423729, 0.019632121548056602, 0.03195794299244881, 0.027976058423519135, 0.019194800406694412, 0.033444616943597794, 0.031096788123250008, 0.0375899113714695, 0.028383338823914528, 0.026998866349458694, 0.030648469924926758, 0.027342209592461586, 0.027466392144560814, 0.0305807925760746, 0.026765674352645874, 0.03180708363652229, 0.033591099083423615, 0.028955601155757904, 0.05752288177609444, 0.03451947122812271, 0.02037910185754299, 0.02882719226181507, 0.02279610186815262, 0.021730491891503334, 0.03451742231845856, 0.03509373217821121, 0.027922991663217545, 0.021958015859127045, 0.03316066414117813, 0.02454422228038311, 0.01690671592950821, 0.02855612523853779, 0.04006045311689377, 0.03074839524924755]",Bonviva 3 mg solution for injection in pre-filled syringes is a solution for intravenous injection by a healthcare provider.,de-en,0.0,smt,1,1_smt
77,50 zehn Tage nach der Behandlung sein Maximum.,50 for ten days after treatment to exceed.,"Most often, OHSS occurs after hormonal treatment has been discontinued and reaches its maximum at about seven to ten days following treatment.","[0.36059263348579407, 0.38250958919525146, 0.3559408187866211, 0.38480615615844727, 0.42101091146469116, 0.32691076397895813, 0.3476176857948303, 0.3567385673522949, 0.42012494802474976, 0.3982815742492676, 0.3787456154823303, 0.4082287549972534, 0.3602414131164551, 0.39044034481048584, 0.4214574098587036, 0.39810532331466675, 0.3779701590538025, 0.3949473798274994, 0.35671696066856384, 0.39274150133132935, 0.38632434606552124, 0.4479813277721405, 0.3600277602672577, 0.33523958921432495, 0.34669867157936096, 0.3265450596809387, 0.3685852587223053, 0.2878517210483551, 0.4032970666885376, 0.39133235812187195, 0.42805206775665283, 0.42276081442832947, 0.3738937973976135, 0.37245649099349976, 0.3325337767601013, 0.4164113700389862, 0.3808179795742035, 0.2918817698955536, 0.2824462354183197, 0.34383130073547363, 0.41038310527801514, 0.39738407731056213, 0.39404019713401794, 0.33250692486763, 0.3229558765888214, 0.34387969970703125, 0.37298157811164856, 0.3732941150665283, 0.25950026512145996, 0.396293580532074, 0.30032971501350403, 0.36518973112106323, 0.3250165283679962, 0.3792628049850464, 0.40816035866737366, 0.3118637204170227, 0.33942461013793945, 0.3035985231399536, 0.30902668833732605, 0.36778518557548523, 0.39645645022392273, 0.3948174715042114, 0.30562031269073486, 0.42659470438957214, 0.40511709451675415, 0.391131192445755, 0.3565104901790619, 0.36201977729797363, 0.4284898638725281, 0.39262428879737854, 0.2948227524757385, 0.35432130098342896, 0.3062785267829895, 0.3745831251144409, 0.29851770401000977, 0.35694193840026855, 0.4186258018016815, 0.41862404346466064, 0.2379603236913681, 0.3336891829967499, 0.4382118880748749, 0.35085925459861755, 0.3922348618507385, 0.3710453510284424, 0.3564784526824951, 0.3112388551235199, 0.4023241102695465, 0.3279916048049927, 0.4448816478252411, 0.35971739888191223, 0.38311225175857544, 0.34091129899024963, 0.39729073643684387, 0.38114458322525024, 0.32860925793647766, 0.43277260661125183, 0.44274482131004333, 0.3471822738647461, 0.278249055147171, 0.45810258388519287]",50 reaches it maximum 10 days after the treatment.,de-en,0.7,smt,1,1_smt
